Title,URL,License,ID,File
"Ocena ekspresji kaspazy -3,-8-9 i surwiwiny oraz jej wpływ na czynniki kliniczno-patologiczne w raku żołądka i jelita grubego",https://ppm.edu.pl/info/phd/UMW2bf50c7ddc3042ffaabd4e192aa17ddd?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bekspresji%2Bkaspazy%2B-3%252C-8-9%2Bi%2Bsurwiwiny%2Boraz%2Bjej%2Bwp%25C5%2582yw%2Bna%2Bczynniki%2Bkliniczno-patologiczne%2Bw%2Braku%2B%25C5%25BCo%25C5%2582%25C4%2585dka%2Bi%2Bjelita%2Bgrubego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,10,https://ppm.edu.pl/docstore/download/UMW85c4a288dcd34543bf357050df1b52b6/Frejlich+Ewelina.pdf?entityType=phd&entityId=UMW2bf50c7ddc3042ffaabd4e192aa17ddd
Ocena wpływu wybranych używek na nasilenie bruksizmu sennego oraz architekturę snu w badaniach polisomnograficznych,https://ppm.edu.pl/info/phd/UMW88f88380cec2400aad940ffe755eb9df?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bwp%25C5%2582ywu%2Bwybranych%2Bu%25C5%25BCywek%2Bna%2Bnasilenie%2Bbruksizmu%2Bsennego%2Boraz%2Barchitektur%25C4%2599%2Bsnu%2Bw%2Bbadaniach%2Bpolisomnograficznych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,11,https://ppm.edu.pl/docstore/download/UMW96739517c20f4eea99a00eb963d30fde/Froszt%C4%99ga+Weronika.pdf?entityType=phd&entityId=UMW88f88380cec2400aad940ffe755eb9df
Analiza białek szlaku COX-2/PGE2 w raku jelita grubego,https://ppm.edu.pl/info/phd/UMW0e2cd790b41049a7a1851bc2de47009f?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bbia%25C5%2582ek%2Bszlaku%2BCOX-2%2BPGE2%2Bw%2Braku%2Bjelita%2Bgrubego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,12,https://ppm.edu.pl/docstore/download/UMW8fac2c095a224b49b4823e7d72258acf/Jamrozik+Natalia.pdf?entityType=phd&entityId=UMW0e2cd790b41049a7a1851bc2de47009f
Czynniki prognostyczne śródczaszkowych powikłań krwotocznych w przebiegu leczenia antagonistami witaminy K i nowymi doustnymi antykoagulantami u chorych z migotaniem przedsionków,https://ppm.edu.pl/info/phd/UML53b9e9777f674af899a580e49fda47b9?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BCzynniki%2Bprognostyczne%2B%25C5%259Br%25C3%25B3dczaszkowych%2Bpowik%25C5%2582a%25C5%2584%2Bkrwotocznych%2Bw%2Bprzebiegu%2Bleczenia%2Bantagonistami%2Bwitaminy%2BK%2Bi%2Bnowymi%2Bdoustnymi%2Bantykoagulantami%2Bu%2Bchorych%2Bz%2Bmigotaniem%2Bprzedsionk%25C3%25B3w%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,13,https://ppm.edu.pl/docstore/download/UML5e6fd11222da494fafdaa644aa5fd5ff/2024-132_Futyma+M_CC-BY-SA.pdf?entityType=phd&entityId=UML2768b0877d9e489281ef1a5c8c4156e2
Ocena wartości klinicznej LncRNA dla predykcji i rokowania kacheksji chorych na przewlekłą niewydolność serca,https://ppm.edu.pl/info/phd/UML1664798d009b4a308bce8f660f41b592?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bwarto%25C5%259Bci%2Bklinicznej%2BLncRNA%2Bdla%2Bpredykcji%2Bi%2Brokowania%2Bkacheksji%2Bchorych%2Bna%2Bprzewlek%25C5%2582%25C4%2585%2Bniewydolno%25C5%259B%25C4%2587%2Bserca%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,14,https://ppm.edu.pl/docstore/download/UML5e6fd11222da494fafdaa644aa5fd5ff/2024-132_Futyma+M_CC-BY-SA.pdf?entityType=phd&entityId=UML2768b0877d9e489281ef1a5c8c4156e2
Jakość opieki nad rodzicami ze zdiagnozowaną wadą letalną u płodu według modelu hospicjum perinatalnego,https://ppm.edu.pl/info/phd/UMWb66f710b854f4cd5bf077545a408e7bd?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BJako%25C5%259B%25C4%2587%2Bopieki%2Bnad%2Brodzicami%2Bze%2Bzdiagnozowan%25C4%2585%2Bwad%25C4%2585%2Bletaln%25C4%2585%2Bu%2Bp%25C5%2582odu%2Bwed%25C5%2582ug%2Bmodelu%2Bhospicjum%2Bperinatalnego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,15,https://ppm.edu.pl/docstore/download/UMW8acac1011ffa4b5c8870b7873a9b6fc2/Krzeszowiak+Joanna.pdf?entityType=phd&entityId=UMWb66f710b854f4cd5bf077545a408e7bd
"Ekspresja supresorowych antygenów BTLA, PD-1 i CTLA-4 w populacji efektorowych i regulatorowych limfocytów krwi obwodowej u chorych na szpiczaka plazmocytowego",https://ppm.edu.pl/info/phd/UMWdbfd3d59fedb45989c39b0c4d3993060?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BEkspresja%2Bsupresorowych%2Bantygen%25C3%25B3w%2BBTLA%252C%2BPD-1%2Bi%2BCTLA-4%2Bw%2Bpopulacji%2Befektorowych%2Bi%2Bregulatorowych%2Blimfocyt%25C3%25B3w%2Bkrwi%2Bobwodowej%2Bu%2Bchorych%2Bna%2Bszpiczaka%2Bplazmocytowego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,16,https://ppm.edu.pl/docstore/download/UMW3027900240a0402a9fceb52105deeb99/Kulikowska+de+Na%C5%82%C4%99cz+Anna.pdf?entityType=phd&entityId=UMWdbfd3d59fedb45989c39b0c4d3993060
"Program Erasmus+ oraz pokrewne formy wymiany akademickiej jako składowe nowoczesnego kształcenia studentów w XXI w., ze szczególnym uwzględnieniem studentów kierunku fizjoterapia",https://ppm.edu.pl/info/phd/GUMd1608d75c2b7427d85463200faab4c82?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BProgram%2BErasmus%252B%2Boraz%2Bpokrewne%2Bformy%2Bwymiany%2B%2Bakademickiej%2Bjako%2Bsk%25C5%2582adowe%2Bnowoczesnego%2Bkszta%25C5%2582cenia%2B%2Bstudent%25C3%25B3w%2Bw%2BXXI%2Bw.%252C%2Bze%2Bszczeg%25C3%25B3lnym%2Buwzgl%25C4%2599dnieniem%2B%2Bstudent%25C3%25B3w%2Bkierunku%2Bfizjoterapia%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,17,https://ppm.edu.pl/docstore/download/GUM9abc12ed8ef947a49f042faad8dab24d/GUMd1608d75c2b7427d85463200faab4c82.pdf?entityType=phd&entityId=GUMd1608d75c2b7427d85463200faab4c82
Poznawcze uwarunkowania efektywności wsparcia rehabilitacji kardiologicznej u pacjentów poddawanych pomostowaniu aortalno-wieńcowemu,https://ppm.edu.pl/info/phd/UMWa0071171a46d4d488c2ed219b05e9e9f?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BPoznawcze%2Buwarunkowania%2Befektywno%25C5%259Bci%2Bwsparcia%2Brehabilitacji%2Bkardiologicznej%2Bu%2Bpacjent%25C3%25B3w%2Bpoddawanych%2Bpomostowaniu%2Baortalno-wie%25C5%2584cowemu%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,18,https://ppm.edu.pl/docstore/download/UMWbaf8be0caebe49618aea29fa03e29192/Stacherzak-Raczkowska+Justyna.pdf?entityType=phd&entityId=UMWa0071171a46d4d488c2ed219b05e9e9f
Ocena czynników wpływających na efektywność leczenia aparatami nakładkowymi,https://ppm.edu.pl/info/phd/UMW30eca98ec6594fe487bd4a50af83b13d?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bczynnik%25C3%25B3w%2Bwp%25C5%2582ywaj%25C4%2585cych%2Bna%2Befektywno%25C5%259B%25C4%2587%2Bleczenia%2Baparatami%2Bnak%25C5%2582adkowymi%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,19,https://ppm.edu.pl/docstore/download/UMW3e8913fa6eda4fe2be1eedb804bf5414/Warnecki+Maciej.pdf?entityType=phd&entityId=UMW30eca98ec6594fe487bd4a50af83b13d
Ekspresja wybranych cząstek mikro-RNA u pacjentów poddawanych chirurgicznej rewaskularyzacji naczyń wieńcowych z zastosowaniem różnych metod znieczulenia,https://ppm.edu.pl/info/phd/UMWa381efe2837e43d99ccbc5cda23bbe83?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BEkspresja%2Bwybranych%2Bcz%25C4%2585stek%2Bmikro-RNA%2Bu%2Bpacjent%25C3%25B3w%2Bpoddawanych%2Bchirurgicznej%2Brewaskularyzacji%2Bnaczy%25C5%2584%2Bwie%25C5%2584cowych%2Bz%2Bzastosowaniem%2Br%25C3%25B3%25C5%25BCnych%2Bmetod%2Bznieczulenia%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,20,https://ppm.edu.pl/docstore/download/UMW9313f48ebfc94560954f2f85c2b9d84a/Wysocza%C5%84ski+Grzegorz.pdf?entityType=phd&entityId=UMWa381efe2837e43d99ccbc5cda23bbe83
"Zespół metaboliczny, a aktywność reumatoidalnego zapalenia stawów oceniana parametrami klinicznymi, laboratoryjnymi i ultrasonograficznym",https://ppm.edu.pl/info/phd/UMLc01e424fcd6245e188927d57f6fe20a3?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZesp%25C3%25B3%25C5%2582%2Bmetaboliczny%252C%2Ba%2Baktywno%25C5%259B%25C4%2587%2Breumatoidalnego%2Bzapalenia%2Bstaw%25C3%25B3w%2Boceniana%2Bparametrami%2Bklinicznymi%252C%2Blaboratoryjnymi%2Bi%2Bultrasonograficznym%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,21,https://ppm.edu.pl/docstore/download/UML5e6fd11222da494fafdaa644aa5fd5ff/2024-132_Futyma+M_CC-BY-SA.pdf?entityType=phd&entityId=UML2768b0877d9e489281ef1a5c8c4156e2
Porównanie cech warunkujących zasiedlanie i przeżycie bakterii z rodzaju Legionella izolowanych z ujęć szpitalnych i pozaszpitalnych,https://ppm.edu.pl/info/phd/UMW1913d1428bd446d7bd914de6c834b273?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BPor%25C3%25B3wnanie%2Bcech%2Bwarunkuj%25C4%2585cych%2Bzasiedlanie%2Bi%2Bprze%25C5%25BCycie%2Bbakterii%2Bz%2Brodzaju%2BLegionella%2Bizolowanych%2Bz%2Buj%25C4%2599%25C4%2587%2Bszpitalnych%2Bi%2Bpozaszpitalnych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,22,https://ppm.edu.pl/docstore/download/UMW7415a3136dc045a5a20a812c96f91b79/Mazurkiewicz+Jacek.pdf?entityType=phd&entityId=UMW1913d1428bd446d7bd914de6c834b273
Wartość badania rezonansu magnetycznego w obrazowaniu przysadki u dzieci z zaburzeniami wzrostu lub dojrzewania płciowego,https://ppm.edu.pl/info/phd/UMWbbd58cd9be0546c1a91fd21c7da8027d?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWarto%25C5%259B%25C4%2587%2Bbadania%2Brezonansu%2Bmagnetycznego%2Bw%2Bobrazowaniu%2Bprzysadki%2Bu%2Bdzieci%2Bz%2Bzaburzeniami%2Bwzrostu%2Blub%2Bdojrzewania%2Bp%25C5%2582ciowego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,23,https://ppm.edu.pl/docstore/download/UMW0c5404d7f8904a9ca2fd155c1abacf0a/Michali-Stolarska+Marta.pdf?entityType=phd&entityId=UMWbbd58cd9be0546c1a91fd21c7da8027d
Wewnątrznaczyniowe leczenie zwężeń i niedrożności żył centralnych w klatce piersiowej z zastosowaniem stentów żylnych u pacjentów hemodializowanych,https://ppm.edu.pl/info/phd/UML68aa56cf37e1492287c8c12c2d005d38?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWewn%25C4%2585trznaczyniowe%2Bleczenie%2Bzw%25C4%2599%25C5%25BCe%25C5%2584%2Bi%2Bniedro%25C5%25BCno%25C5%259Bci%2B%25C5%25BCy%25C5%2582%2Bcentralnych%2Bw%2Bklatce%2Bpiersiowej%2Bz%2Bzastosowaniem%2Bstent%25C3%25B3w%2B%25C5%25BCylnych%2Bu%2Bpacjent%25C3%25B3w%2Bhemodializowanych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,24,https://ppm.edu.pl/docstore/download/UML5e6fd11222da494fafdaa644aa5fd5ff/2024-132_Futyma+M_CC-BY-SA.pdf?entityType=phd&entityId=UML2768b0877d9e489281ef1a5c8c4156e2
Związek między agresją i autoagresją a inteligencją emocjonalną oraz polimorfizmem genów związanych z neurotransmisją dopaminergiczną u młodzieży z zaburzeniami zachowania,https://ppm.edu.pl/info/phd/UMW6785564328c8413b8699eefce0140fd4?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZwi%25C4%2585zek%2Bmi%25C4%2599dzy%2Bagresj%25C4%2585%2Bi%2Bautoagresj%25C4%2585%2Ba%2Binteligencj%25C4%2585%2Bemocjonaln%25C4%2585%2Boraz%2Bpolimorfizmem%2Bgen%25C3%25B3w%2Bzwi%25C4%2585zanych%2Bz%2Bneurotransmisj%25C4%2585%2Bdopaminergiczn%25C4%2585%2Bu%2Bm%25C5%2582odzie%25C5%25BCy%2Bz%2Bzaburzeniami%2Bzachowania%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,25,https://ppm.edu.pl/docstore/download/UMWf52f45b3e88c456b8ffe82eb5ac8c779/Halicka-Mas%C5%82owska+Joanna.pdf?entityType=phd&entityId=UMW6785564328c8413b8699eefce0140fd4
Wpływ zespołu metabolicznego i jego komponent na zmiany strukturalne i czynnościowe tętnic szyjnych - różnice płci,https://ppm.edu.pl/info/phd/UMWe21ac49ad4da4a899838ee55326d6bf9?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWp%25C5%2582yw%2Bzespo%25C5%2582u%2Bmetabolicznego%2Bi%2Bjego%2Bkomponent%2Bna%2Bzmiany%2Bstrukturalne%2Bi%2Bczynno%25C5%259Bciowe%2Bt%25C4%2599tnic%2Bszyjnych%2B-%2Br%25C3%25B3%25C5%25BCnice%2Bp%25C5%2582ci%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,26,https://ppm.edu.pl/docstore/download/UMW7e0458a17b5b4d7a8bab82a09920d2e0/Kruszy%C5%84ska+Ewa.pdf?entityType=phd&entityId=UMWe21ac49ad4da4a899838ee55326d6bf9
Korelacja czynności nerek z wybranymi parametrami morfologii i unaczynienia ocenianymi w badaniu TK jamy brzusznej,https://ppm.edu.pl/info/phd/UMW780891879f874f94b9b100c8dfb9464c?aq=.%3Aca2a18e81f674e01a71e1adb8f31a7e8&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BKorelacja%2Bczynno%25C5%259Bci%2Bnerek%2Bz%2Bwybranymi%2Bparametrami%2Bmorfologii%2Bi%2Bunaczynienia%2Bocenianymi%2Bw%2Bbadaniu%2BTK%2Bjamy%2Bbrzusznej%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-SA,27,https://ppm.edu.pl/docstore/download/UMW093a6aef87a141dfb789e1b7368504dd/Skornicz+Anna.pdf?entityType=phd&entityId=UMW780891879f874f94b9b100c8dfb9464c
